"model","mae","rmse","p_rmse","deviance","dof","runtime","param","param_non_zeros","iter"
"OBOs",0.664570648627754,0.906074728116513,3.42096054785453,540.200176041682,98.4107096493569,1.39049863815308,249,249,NA
"OBOw",0.586171727050616,0.881803546325235,4.38733650160212,330.057632330364,81,3.19649624824524,143,80,NA
"OBOsw",0.562094371547831,0.819888309878509,3.89479583435559,553.837836981139,40.2024831247086,18.3796107769012,288,149,NA
"BACs",0.536819377170533,0.791492413461668,3.76119139416748,565.521582103594,57.4079743743691,5.13697028160095,249,249,4
"BACw",0.570771937763287,0.878694590699663,4.52903542207829,322.043213493861,73,12.9489269256592,143,72,39
"BACsw",0.518144687264303,0.785310987621872,3.90871990628156,545.553949262986,38.467535512229,34.3445599079132,288,149,6
