"model","mae","rmse","p_rmse","deviance","dof","runtime","param","param_non_zeros","iter"
"OBOs",0.807352298678034,1.04780464090623,3.32094292998226,539.898940566723,63.9761028881989,1.23758912086487,249,249,NA
"OBOw",0.878235505032249,1.15799625416781,3.64885661884394,237.0215878748,52,3.27233004570007,143,51,NA
"OBOsw",0.794932067518268,1.04626607304971,3.43802226245292,457.083790295795,47.9528799994479,3.35142517089844,288,149,NA
"BACs",0.754962641090389,0.982055832039609,3.10008509908628,510.418622870048,69.0214458981077,8.85619974136353,249,249,12
"BACw",0.864887155014879,1.13834541785827,3.50106438305817,228.765711037099,64,5.9991455078125,143,63,19
"BACsw",0.797891794434865,1.05640959916627,3.56234459830697,457.52570202154,56.0845191936712,6.99187397956848,288,166,9
