"model","mae","rmse","p_rmse","deviance","dof","runtime","param","param_non_zeros","iter"
"OBOs",0.809619623232619,1.11404522636483,2.23194366207912,186.785171209457,29.9266766948967,0.323474645614624,102,102,NA
"OBOw",0.995874953174825,1.36100569043483,3.45878397549664,282.346207020292,20,2.4573667049408,50,19,NA
"OBOsw",0.831241198190718,1.13564186885195,2.26526549666021,197.242169568008,44.9266766948967,2.61567950248718,148,117,NA
"BACs",0.802636976478405,1.09998867455138,2.2650268234887,178.818047057881,29.4466445234938,2.0612952709198,102,102,3
"BACw",0.993361295320324,1.35865579221228,3.45455290650777,280.276507264192,20,2.62777161598206,50,19,8
"BACsw",0.804591867465722,1.10250399962735,2.26990065137349,179.960016301641,37.6965029428068,4.53505229949951,148,110,11
